Name,Category,Rarity,SKU ID,Price
Pedro,Two Legends,R,OP08-030,CA$0.17
Aphelandra,Two Legends,C,OP08-041,CA$0.10
Roddy,Two Legends,C,OP08-033,CA$0.04
Ulti,Two Legends,C,OP08-078,CA$0.17
Kuromarimo,Two Legends,C,OP08-004,CA$0.03
Chess,Two Legends,C,OP08-005,CA$0.06
Tristan,Two Legends,C,OP08-027,CA$0.08
S-Bear,Two Legends,C,OP08-113,CA$0.08
Drum Kingdom,Two Legends,C,OP08-020,CA$0.04
Charlotte Cracker,Two Legends,C,OP08-064,CA$0.06
Wyper,Two Legends,R,OP08-110,CA$0.21
Cloven Rose,Two Legends,R,OP08-018,CA$0.08
Shishilian,Two Legends,C,OP08-025,CA$0.06
Charlotte Angel,Two Legends,C,OP08-101,CA$0.04
I'd Never Shoot You!!!!,Two Legends,C,OP08-017,CA$0.07
Charlotte Smoothie,Two Legends,C,OP08-065,CA$0.07
Moby Dick,Two Legends,C,OP08-056,CA$0.07
Zou,Two Legends,R,OP08-039,CA$0.18
Biscuit Warrior,Two Legends,C,OP08-072,CA$0.11
Kalgara (099),Two Legends,C,OP08-099,CA$0.08
Musshuru,Two Legends,C,OP08-011,CA$0.04
Charlotte Perospero,Two Legends,C,OP08-068,CA$0.07
Miyagi,Two Legends,C,OP08-031,CA$0.04
Queen,Two Legends,R,OP08-080,CA$0.13
Ginrummy,Two Legends,C,OP08-086,CA$0.06
The Earth Will Not Lose!,Two Legends,R,OP08-115,CA$0.20
Viscount Hiyoko,Two Legends,C,OP08-073,CA$0.08
BB,Two Legends,C,OP08-035,CA$0.04
Buckin,Two Legends,C,OP08-051,CA$0.04
Pekoms,Two Legends,C,OP08-029,CA$0.04
Dr.Hiriluk,Two Legends,R,OP08-016,CA$0.15
Conquest of the Sea,Two Legends,R,OP08-077,CA$0.13
Candy Maiden,Two Legends,C,OP08-075,CA$0.06
You Can't Take Our King This Early in the Game.,Two Legends,C,OP08-054,CA$0.06
Sweetpea,Two Legends,C,OP08-048,CA$0.07
Speed Jil,Two Legends,C,OP08-049,CA$0.06
Tony Tony.Chopper (001),Two Legends,L,OP08-001,CA$0.11
Guernica,Two Legends,C,OP08-081,CA$0.04
Silvers Rayleigh (Parallel) (JP),Two Legends,SEC,OP08-118,CA$72.35
Imperial Flame,Two Legends,R,OP08-094,CA$0.08
Hamlet,Two Legends,C,OP08-090,CA$0.04
We Would Never Sell a Comrade to an Enemy!!!,Two Legends,C,OP08-038,CA$0.06
Giovanni,Two Legends,C,OP08-026,CA$0.06
People's Dreams Don't Ever End!!,Two Legends,C,OP08-096,CA$0.10
Burn Bazooka,Two Legends,C,OP08-116,CA$0.04
Basil Hawkins,Two Legends,C,OP08-089,CA$0.13
Namule,Two Legends,C,OP08-050,CA$0.04
Dr.Kureha (Parallel),Two Legends,R,OP08-015,CA$8.24
Heliceratops,Two Legends,C,OP08-097,CA$0.06
Count Niwatori,Two Legends,C,OP08-071,CA$0.08
Baron Tamago,Two Legends,C,OP08-070,CA$0.06
Kaido & Linlin (JP),Two Legends,SEC,OP08-119,CA$7.26
Nitro,Two Legends,C,OP08-107,CA$0.07
Black Maria (Illustration Box Vol.2),One Piece Promotion Cards,SR,OP08-074,CA$6.17
Queen (Parallel),Two Legends,R,OP08-080,CA$5.82
Pedro (Parallel),Two Legends,R,OP08-030,CA$4.36
Charlotte Poire,Two Legends,C,OP08-104,CA$0.07
Marco,Two Legends,L,OP08-002,CA$0.20
Charlotte Pudding (058),Two Legends,L,OP08-058,CA$0.14
Wyper (Parallel),Two Legends,R,OP08-110,CA$5.03
Mont Blanc Cricket,Two Legends,C,OP08-108,CA$0.06
King (057),Two Legends,L,OP08-057,CA$0.17
Silvers Rayleigh (Parallel) (Manga) (JP),Two Legends,SEC,OP08-118,CA$558.70
Carrot (021),Two Legends,L,OP08-021,CA$0.11
Hiking Bear,Two Legends,UC,OP08-010,CA$0.21
Portgas.D.Ace (Parallel) (JP),Two Legends,R,OP08-052,CA$20.67
It's to Die For,Two Legends,UC,OP08-076,CA$0.35
Charlotte Katakuri (062),Two Legends,UC,OP08-062,CA$0.13
Milky,Two Legends,UC,OP08-032,CA$0.10
Alber,Two Legends,UC,OP08-059,CA$0.08
Robson,Two Legends,UC,OP08-013,CA$0.21
Kalgara (098),Two Legends,L,OP08-098,CA$0.10
Black Maria (JP),Two Legends,SR,OP08-074,CA$8.10
Jinbe,Two Legends,UC,OP08-085,CA$0.08
S-Shark,Two Legends,UC,OP08-111,CA$0.11
Charlotte Brulee,Two Legends,UC,OP08-066,CA$0.08
Lapins,Two Legends,UC,OP08-012,CA$0.11
Chessmarimo,Two Legends,UC,OP08-006,CA$0.04
Charlotte Linlin (JP),Two Legends,SR,OP08-069,CA$9.50
Nekomamushi,Two Legends,UC,OP08-028,CA$0.13
Concelot,Two Legends,UC,OP08-024,CA$0.07
Edward Weevil,Two Legends,UC,OP08-042,CA$0.06
Jewelry Bonney (JP),Two Legends,SR,OP08-105,CA$4.47
Garchu,Two Legends,UC,OP08-037,CA$0.13
Inuarashi,Two Legends,UC,OP08-022,CA$0.07
Kaido & Linlin (Parallel) (JP),Two Legends,SEC,OP08-119,CA$13.70
Iron Body Fang Flash,Two Legends,UC,OP08-095,CA$0.04
Charlotte Oven,Two Legends,UC,OP08-061,CA$0.06
S-Snake (JP),Two Legends,SR,OP08-112,CA$4.47
S-Snake (Parallel) (JP),Two Legends,SR,OP08-112,CA$13.70
Carrot (JP),Two Legends,SR,OP08-023,CA$5.87
Burn Blade,Two Legends,UC,OP08-117,CA$0.08
Duval,Two Legends,UC,OP08-088,CA$0.04
Munch-Munch Mutation,Two Legends,UC,OP08-019,CA$0.06
Kingdew,Two Legends,UC,OP08-044,CA$0.13
South Bird,Two Legends,UC,OP08-100,CA$0.07
Atmos,Two Legends,UC,OP08-040,CA$0.17
Charlotte Opera,Two Legends,UC,OP08-102,CA$0.04
Charlotte Custard,Two Legends,UC,OP08-103,CA$0.04
Thatch,Two Legends,UC,OP08-045,CA$0.08
Sheepshead,Two Legends,UC,OP08-083,CA$0.06
Scratchmen Apoo,Two Legends,UC,OP08-087,CA$0.06
Jewelry Bonney (Parallel) (JP),Two Legends,SR,OP08-105,CA$9.50
Phoenix Brand,Two Legends,UC,OP08-055,CA$0.06
Jack (JP),Two Legends,SR,OP08-084,CA$7.26
Kaidou (JP),Two Legends,SR,OP08-079,CA$5.31
Charlotte Linlin (Parallel) (JP),Two Legends,SR,OP08-069,CA$44.42
Portgas.D.Ace (JP),Two Legends,R,OP08-052,CA$3.21
Edward.Newgate (JP),Two Legends,SR,OP08-043,CA$6.70
Edward.Newgate (Parallel) (JP),Two Legends,SR,OP08-043,CA$20.67
Black Maria (Parallel) (JP),Two Legends,SR,OP08-074,CA$24.86
Tony Tony.Chopper (JP),Two Legends,SR,OP08-007,CA$5.87
Kaidou (Parallel) (JP),Two Legends,SR,OP08-079,CA$16.48
Carrot (Parallel) (JP),Two Legends,SR,OP08-023,CA$20.67
Tony Tony.Chopper (Parallel) (JP),Two Legends,SR,OP08-007,CA$19.55
Charlotte Pudding (Parallel) (JP),Two Legends,R,OP08-067,CA$23.47
Jack (Parallel) (JP),Two Legends,SR,OP08-084,CA$13.70
Charlotte Pudding (JP),Two Legends,R,OP08-067,CA$4.47
King (JP),Two Legends,R,OP08-060,CA$3.91
Thank You...for Loving Me!! (JP),Two Legends,R,OP08-053,CA$3.91
Pudding Charlotte (Paralell) (JP),Two Legends,L,OP08-058,CA$38.83
King (JP),Two Legends,L,OP08-057,CA$3.49
Marco (Parallel) (JP),Two Legends,L,OP08-002,CA$23.47
S-Hawk (JP),Two Legends,R,OP08-114,CA$3.91
Pedro (JP),Two Legends,R,OP08-030,CA$3.21
Queen (JP),Two Legends,R,OP08-080,CA$3.21
Jozu (JP),Two Legends,R,OP08-047,CA$6.86
Electrical Luna (JP),Two Legends,R,OP08-036,CA$5.31
Marco (JP),Two Legends,L,OP08-002,CA$3.09
Dr.Kureha (JP),Two Legends,R,OP08-015,CA$4.47
Queen (Parallel) (JP),Two Legends,R,OP08-080,CA$13.70
Tony Tony.Chopper (Parallel) (JP),Two Legends,L,OP08-001,CA$23.47
Shakuyaku (JP),Two Legends,R,OP08-046,CA$3.91
Cloven Rose (JP),Two Legends,R,OP08-018,CA$3.91
Wanda (JP),Two Legends,R,OP08-034,CA$3.21
King (Paralell) (JP),Two Legends,L,OP08-057,CA$12.31
Wyper (JP),Two Legends,R,OP08-110,CA$3.21
Wapol (JP),Two Legends,R,OP08-014,CA$4.47
Pedro (Parallel) (JP),Two Legends,R,OP08-030,CA$8.10
Dr.Kureha (Parallel) (JP),Two Legends,R,OP08-015,CA$13.70
Conquest of the Sea (JP),Two Legends,R,OP08-077,CA$4.47
Carrot (Parallel) (JP),Two Legends,L,OP08-021,CA$17.88
Dalton (JP),Two Legends,R,OP08-008,CA$4.47
Mont Blanc Noland (JP),Two Legends,R,OP08-109,CA$3.91
Kalgara (JP),Two Legends,L,OP08-098,CA$3.09
Sasaki (JP),Two Legends,R,OP08-082,CA$3.91
Wyper (Parallel) (JP),Two Legends,R,OP08-110,CA$8.10
Whos.Who (JP),Two Legends,R,OP08-091,CA$3.91
Zou (JP),Two Legends,R,OP08-039,CA$3.91
The Earth Will Not Lose! (JP),Two Legends,R,OP08-115,CA$3.21
Imperial Flame (JP),Two Legends,R,OP08-094,CA$3.21
Carrot (JP),Two Legends,L,OP08-021,CA$3.09
Charlotte Katakuri (JP),Two Legends,R,OP08-063,CA$3.21
Dr.Hiriluk (JP),Two Legends,R,OP08-016,CA$3.21
Kalgara (Parallel) (JP),Two Legends,L,OP08-098,CA$13.97
S-Bear (JP),Two Legends,C,OP08-113,CA$3.09
Tony Tony.Chopper (JP),Two Legends,L,OP08-001,CA$3.49
Ulti (JP),Two Legends,C,OP08-078,CA$3.09
Aphelandra (JP),Two Legends,C,OP08-041,CA$3.21
You Can't Take Our King This Early in the Game. (JP),Two Legends,C,OP08-054,CA$3.21
I'd Never Shoot You!!!! (JP),Two Legends,C,OP08-017,CA$3.21
We Would Never Sell a Comrade to an Enemy!!! (JP),Two Legends,C,OP08-038,CA$3.21
Kalgara (JP),Two Legends,C,OP08-099,CA$3.49
Charlotte Cracker (JP),Two Legends,C,OP08-064,CA$3.09
Charlotte Angel (JP),Two Legends,C,OP08-101,CA$3.09
Charlotte Poire (JP),Two Legends,C,OP08-104,CA$3.21
Chess (JP),Two Legends,C,OP08-005,CA$3.21
Moby Dick (JP),Two Legends,C,OP08-056,CA$3.09
Charlotte Smoothie (JP),Two Legends,C,OP08-065,CA$3.09
Pekoms (JP),Two Legends,C,OP08-029,CA$3.21
Tristan (JP),Two Legends,C,OP08-027,CA$3.21
Guernica (JP),Two Legends,C,OP08-081,CA$3.21
Twenty Doctors (JP),Two Legends,C,OP08-003,CA$3.21
Kuromarimo (JP),Two Legends,C,OP08-004,CA$3.09
Shishilian (JP),Two Legends,C,OP08-025,CA$3.09
Jewelry Bonney (Illustration Box EX),One Piece Promotion Cards,SR,OP08-105,CA$54.17
Candy Maiden (JP),Two Legends,C,OP08-075,CA$3.09
Musshuru (JP),Two Legends,C,OP08-011,CA$3.09
Drum Kingdom (JP),Two Legends,C,OP08-020,CA$3.09
Roddy (JP),Two Legends,C,OP08-033,CA$3.09
Buckin (JP),Two Legends,C,OP08-051,CA$3.09
Heliceratops (JP),Two Legends,C,OP08-097,CA$3.09
Mont Blanc Cricket (JP),Two Legends,C,OP08-108,CA$3.09
People's Dreams Don't Ever End!! (JP),Two Legends,C,OP08-096,CA$3.09
Nitro (JP),Two Legends,C,OP08-107,CA$3.09
Namule (JP),Two Legends,C,OP08-050,CA$3.91
Giovanni (JP),Two Legends,C,OP08-026,CA$3.09
Charlotte Perospero (JP),Two Legends,C,OP08-068,CA$3.09
Viscount Hiyoko (JP),Two Legends,C,OP08-073,CA$3.09
Burn Bazooka (JP),Two Legends,C,OP08-116,CA$3.09
Miyagi (JP),Two Legends,C,OP08-031,CA$3.09
Page One (JP),Two Legends,R,OP08-092,CA$3.91
Ginrummy (JP),Two Legends,C,OP08-086,CA$3.09
Hamlet (JP),Two Legends,C,OP08-090,CA$3.09
Biscuit Warrior (JP),Two Legends,C,OP08-072,CA$3.21
Count Niwatori (JP),Two Legends,C,OP08-071,CA$3.09
X.Drake (JP),Two Legends,C,OP08-093,CA$3.09
Maria Onion Bear (JP),Two Legends,C,OP08-009,CA$3.21
Sweetpea (JP),Two Legends,C,OP08-048,CA$3.21
Alber (JP),Two Legends,UC,OP08-059,CA$3.09
Baron Tamago (JP),Two Legends,C,OP08-070,CA$3.09
Charlotte Katakuri (JP),Two Legends,UC,OP08-062,CA$3.49
Basil Hawkins (JP),Two Legends,C,OP08-089,CA$3.09
BB (JP),Two Legends,C,OP08-035,CA$3.09
Charlotte Pudding (JP),Anime 25th Collection,L,OP08-058,CA$86.32
It's to Die For... (JP),Two Legends,UC,OP08-076,CA$6.29
Munch-Munch Mutation (JP),Two Legends,UC,OP08-019,CA$3.09
Iron Body Fang Flash (JP),Two Legends,UC,OP08-095,CA$3.49
Edward Weevil (JP),Two Legends,UC,OP08-042,CA$3.49
Charlotte Oven (JP),Two Legends,UC,OP08-061,CA$3.09
Drum Kingdom (Championship 2024 Finalist Card Set),One Piece Promotion Cards,C,OP08-020,CA$481.53
Milky (JP),Two Legends,UC,OP08-032,CA$3.09
Hiking Bear (JP),Two Legends,UC,OP08-010,CA$4.47
Jinbe (JP),Two Legends,UC,OP08-085,CA$3.49
Pudding Charlotte (JP),Two Legends,L,OP08-058,CA$3.49
Charlotte Brulee (JP),Two Legends,UC,OP08-066,CA$3.09
S-Shark (JP),Two Legends,UC,OP08-111,CA$3.49
Charlotte Opera (JP),Two Legends,UC,OP08-102,CA$3.09
Lapins (JP),Two Legends,UC,OP08-012,CA$3.09
Thatch (JP),Two Legends,UC,OP08-045,CA$3.09
Inuarashi (JP),Two Legends,UC,OP08-022,CA$3.09
Robson (JP),Two Legends,UC,OP08-013,CA$3.91
Aphelandra,Two Legends Pre-Release Cards,C,OP08-041,CA$0.73
Chessmarimo (JP),Two Legends,UC,OP08-006,CA$3.09
Charlotte Custard (JP),Two Legends,UC,OP08-103,CA$3.21
Concelot (JP),Two Legends,UC,OP08-024,CA$3.49
Burn Blade (JP),Two Legends,UC,OP08-117,CA$3.09
Nekomamushi (JP),Two Legends,UC,OP08-028,CA$3.09
Scratchmen Apoo (JP),Two Legends,UC,OP08-087,CA$3.09
Speed Jiru (JP),Two Legends,C,OP08-049,CA$3.21
Sheepshead (JP),Two Legends,UC,OP08-083,CA$3.49
Duval (JP),Two Legends,UC,OP08-088,CA$3.49
Phoenix Brand (JP),Two Legends,UC,OP08-055,CA$3.09
Ulti,Two Legends Pre-Release Cards,C,OP08-078,CA$1.19
S-Bear,Two Legends Pre-Release Cards,C,OP08-113,CA$0.54
Atmos (JP),Two Legends,UC,OP08-040,CA$3.09
South Bird (JP),Two Legends,UC,OP08-100,CA$3.09
Sky Striker Ace - Kagari,OTS Tournament Pack 8,Ultimate Rare,OP08-EN002,CA$119.07
Kingdew (JP),Two Legends,UC,OP08-044,CA$3.09
Charlotte Cracker,Two Legends Pre-Release Cards,C,OP08-064,CA$0.56
Tony Tony.Chopper (JP),Anime 25th Collection,L,OP08-001,CA$58.38
Moby Dick,Two Legends Pre-Release Cards,C,OP08-056,CA$0.67
Alber,Two Legends Pre-Release Cards,UC,OP08-059,CA$1.96
You Can't Take Our King This Early in the Game.,Two Legends Pre-Release Cards,C,OP08-054,CA$0.28
Garchu (JP),Two Legends,UC,OP08-037,CA$3.09
Kalgara,Two Legends Pre-Release Cards,C,OP08-099,CA$4.39
Chess,Two Legends Pre-Release Cards,C,OP08-005,CA$0.28
Charlotte Angel,Two Legends Pre-Release Cards,C,OP08-101,CA$0.41
We Would Never Sell a Comrade to an Enemy!!!,Two Legends Pre-Release Cards,C,OP08-038,CA$0.41
Droll & Lock Bird,OTS Tournament Pack 8,Ultimate Rare,OP08-EN001,CA$108.53
I'd Never Shoot You!!!!,Two Legends Pre-Release Cards,C,OP08-017,CA$0.38
Charlotte Smoothie,Two Legends Pre-Release Cards,C,OP08-065,CA$0.52
People's Dreams Don't Ever End!!,Two Legends Pre-Release Cards,C,OP08-096,CA$0.31
Hiking Bear,Two Legends Pre-Release Cards,UC,OP08-010,CA$11.05
Shishilian,Two Legends Pre-Release Cards,C,OP08-025,CA$0.71
Charlotte Poire,Two Legends Pre-Release Cards,C,OP08-104,CA$0.53
Candy Maiden,Two Legends Pre-Release Cards,C,OP08-075,CA$0.25
Guernica,Two Legends Pre-Release Cards,C,OP08-081,CA$0.21
Buckin,Two Legends Pre-Release Cards,C,OP08-051,CA$0.43
Speed Jil,Two Legends Pre-Release Cards,C,OP08-049,CA$0.42
King (JP),Anime 25th Collection,L,OP08-057,CA$48.61
Pekoms,Two Legends Pre-Release Cards,C,OP08-029,CA$0.39
Charlotte Katakuri,Two Legends Pre-Release Cards,UC,OP08-062,CA$7.71
Nitro,Two Legends Pre-Release Cards,C,OP08-107,CA$0.35
Giovanni,Two Legends Pre-Release Cards,C,OP08-026,CA$0.39
Kuromarimo,Two Legends Pre-Release Cards,C,OP08-004,CA$0.31
Twenty Doctors,Two Legends Pre-Release Cards,C,OP08-003,CA$0.39
Drum Kingdom (Championship 2024 Top Player Pack),One Piece Promotion Cards,C,OP08-020,CA$419.02
Viscount Hiyoko,Two Legends Pre-Release Cards,C,OP08-073,CA$0.27
Heliceratops,Two Legends Pre-Release Cards,C,OP08-097,CA$0.31
Charlotte Perospero,Two Legends Pre-Release Cards,C,OP08-068,CA$0.31
Drum Kingdom,Two Legends Pre-Release Cards,C,OP08-020,CA$0.28
Roddy,Two Legends Pre-Release Cards,C,OP08-033,CA$0.70
Burn Bazooka,Two Legends Pre-Release Cards,C,OP08-116,CA$0.35
Mont Blanc Cricket,Two Legends Pre-Release Cards,C,OP08-108,CA$0.35
It's to Die For,Two Legends Pre-Release Cards,UC,OP08-076,CA$6.15
Musshuru,Two Legends Pre-Release Cards,C,OP08-011,CA$0.29
Kingdew,Two Legends Pre-Release Cards,UC,OP08-044,CA$3.87
Robson,Two Legends Pre-Release Cards,UC,OP08-013,CA$5.71
Namule,Two Legends Pre-Release Cards,C,OP08-050,CA$0.68
Ginrummy,Two Legends Pre-Release Cards,C,OP08-086,CA$0.45
Marco (JP),Anime 25th Collection,L,OP08-002,CA$72.35
Edward Weevil,Two Legends Pre-Release Cards,UC,OP08-042,CA$1.98
Jack (Treasure Cup 2025),One Piece Promotion Cards,SR,OP08-084,"CA$1,117.39"
Carrot (JP),Anime 25th Collection,L,OP08-021,CA$44.42
Hamlet,Two Legends Pre-Release Cards,C,OP08-090,CA$0.31
Scapegoat,OTS Tournament Pack 8,Ultimate Rare,OP08-EN003,CA$35.45
Miyagi,Two Legends Pre-Release Cards,C,OP08-031,CA$0.32
Biscuit Warrior,Two Legends Pre-Release Cards,C,OP08-072,CA$0.73
Milky,Two Legends Pre-Release Cards,UC,OP08-032,CA$3.65
Iron Body Fang Flash,Two Legends Pre-Release Cards,UC,OP08-095,CA$1.42
Munch-Munch Mutation,Two Legends Pre-Release Cards,UC,OP08-019,CA$0.77
Count Niwatori,Two Legends Pre-Release Cards,C,OP08-071,CA$0.53
Inuarashi,Two Legends Pre-Release Cards,UC,OP08-022,CA$2.75
Charlotte Oven,Two Legends Pre-Release Cards,UC,OP08-061,CA$0.43
Charlotte Opera,Two Legends Pre-Release Cards,UC,OP08-102,CA$0.99
Charlotte Brulee,Two Legends Pre-Release Cards,UC,OP08-066,CA$2.19
Machine Duplication,OTS Tournament Pack 8,Super Rare,OP08-EN008,CA$3.06
Duval,Two Legends Pre-Release Cards,UC,OP08-088,CA$1.20
Scratchmen Apoo,Two Legends Pre-Release Cards,UC,OP08-087,CA$1.86
Phoenix Brand,Two Legends Pre-Release Cards,UC,OP08-055,CA$0.59
